epoch,G_total,G_l1,G_adv,G_fft,G_vgg,D_total
1,58.561785568237305,33.47172515106201,3.2648603552182514,0.8888709439436595,20.93632908376058,0.1968955215526124
2,60.11370348612468,34.05950015004476,2.925719091445208,0.7995654091835022,22.328918879191082,0.25596850974981983
3,60.03495116170247,33.48572943878174,2.7129596394896507,0.7747854417959849,23.061476585388185,0.2821167799892525
4,59.60885220336914,32.7874155960083,2.549267024308443,0.762612560113271,23.509556966145833,0.30263689201076827
5,59.11275434366862,32.148547543843584,2.501999823997418,0.7525899095535278,23.709617090861002,0.30937523193160693
6,58.550364705403645,31.481626424153646,2.449432799041271,0.7458756023248037,23.873429860432942,0.30644265782336394
7,58.19672452799479,30.960976509094237,2.438553432871898,0.7400157900651296,24.05717889912923,0.3103654918471972
8,57.852818166097,30.572096104939778,2.4339735904137294,0.7376338665485382,24.10911465708415,0.31925385337943835
9,57.671944346110024,30.29059674835205,2.353407904088497,0.7328092981179555,24.29513037363688,0.3275641582558552
10,57.7437408396403,30.274087493896484,2.3248116210103036,0.7259554402828217,24.41888621266683,0.33966607626279194
11,57.16398667907715,29.761420234680177,2.3090858321090537,0.7218068614800771,24.371673764546713,0.34651072990894316
12,56.96855649820964,29.531937276204427,2.2578309080203374,0.7198697582085928,24.45891861216227,0.34506486160556477
13,56.622769424438474,29.21737277475993,2.2533148541649184,0.7166690898736318,24.435412785847983,0.3502460328886906
14,56.66761859639486,29.1568127822876,2.233922271668911,0.7148661167621613,24.56201754760742,0.3644582070062558
15,56.431218139648436,28.92914747873942,2.215411061922709,0.7124821384747823,24.574177477518717,0.3496872058759133
16,56.31689162190755,28.78136171213786,2.228697922885418,0.7108882386684418,24.595943697611492,0.37147113382071256
17,56.014022471110025,28.55100337982178,2.1608810068964956,0.7094607971509298,24.592677274068198,0.35860757818321387
18,55.97458922322591,28.461754674275717,2.172544560492039,0.7088300512631734,24.631459988911946,0.36977705665429433
19,55.7114914449056,28.225366269429525,2.1537324422995248,0.7069100933074951,24.625482564290365,0.3644979626983404
20,55.7066804860433,28.163673899332682,2.172611430088679,0.7049560685157776,24.665439160664878,0.37161971576015157
21,55.58817650349935,28.02605231221517,2.142937522212664,0.7032461535135905,24.715940574645995,0.364514390061299
22,55.48237628682455,27.905859385172526,2.13580488016208,0.7026623973846435,24.738049621582032,0.3712286909520626
23,55.55919009399414,27.920572135925294,2.1609816025594872,0.7025772337913513,24.775059318542482,0.37155866001546384
24,55.250614786783856,27.62271445465088,2.1703024692932766,0.699783443848292,24.757814376831053,0.3671831157902877
25,55.0251713663737,27.44214965057373,2.1571368535757065,0.6989118594328563,24.726972971598308,0.3745880755384763
26,54.80546947733561,27.245264122009278,2.142235714594523,0.698000803788503,24.719968861897787,0.36791318365931514
27,54.87334057108561,27.262475799560548,2.1337931059598922,0.6975526978174845,24.779518900553384,0.3683042464752992
28,54.84461869303385,27.184734064737956,2.169839573433002,0.6963762846787771,24.79366869608561,0.38550536964833737
29,54.921018244425454,27.246644948323567,2.1289367952346803,0.6976314841906229,24.847804964701336,0.37134206090370814
30,54.751554539998374,27.062183306376138,2.1692985823551814,0.6961126016775767,24.823960057576496,0.37086482652525105
31,54.55386594645182,26.879519620259604,2.147950762619575,0.6954731282393137,24.830922340393066,0.3682653487622738
32,54.38925131225586,26.72472137959798,2.156580942014853,0.6945914319356282,24.813357493082684,0.36864353431761265
33,54.27382556152344,26.56818812306722,2.163836396376292,0.6933269603252411,24.848474077860516,0.37212863443791866
34,54.37851920572917,26.603817420959473,2.179729313929876,0.6923749341964721,24.90259759012858,0.3692389425734679
35,54.33017892456055,26.58427868906657,2.1390130710601807,0.6919298839569091,24.914957298278807,0.36792126996815205
36,54.100435287475584,26.332943237304686,2.1680806502103804,0.6903818230628967,24.90902958424886,0.3679021263817946
37,54.092939412434895,26.315534207661948,2.157839717825254,0.6904767774740855,24.929088724772136,0.37216448129713536
38,53.98647678120931,26.189185877482096,2.1783746134638786,0.6897473297119141,24.929168899536133,0.36403196935355664
39,53.931250030517575,26.144898612976075,2.191965768456459,0.6889525271256765,24.9054331258138,0.36909427220125995
40,53.90034025065104,26.07501208496094,2.194129777987798,0.6884689914385478,24.94272942606608,0.38300660871466
41,53.82041001383463,26.04251724243164,2.1293697386185326,0.6885143388112386,24.96000872548421,0.3703992928365866
42,53.655203084309896,25.86722162628174,2.1502338642279306,0.6880845568974813,24.949663093566894,0.37222785893082616
43,53.629724100748696,25.80947652689616,2.179504781345526,0.6867785054047902,24.95396430460612,0.37695547580718997
44,53.59814936828613,25.76597272237142,2.15607298652331,0.6867173790136973,24.98938627878825,0.365307867983977
45,53.61331121826172,25.71897368367513,2.1836969462633133,0.6856636795997619,25.024976860046387,0.3789611868659655
46,53.338647354125975,25.532360112508137,2.135196727116903,0.684608157714208,24.98648238881429,0.3690132909566164
47,53.36418283589681,25.507036745707193,2.154235492726167,0.6838564652601878,25.019054074605307,0.3809686963260174
48,53.19981508382161,25.364810661315918,2.156671184738477,0.683301654179891,24.99503158315023,0.37281018670399985
49,53.30203616841634,25.445833368937173,2.1406705394387244,0.6831304620107015,25.032401832580568,0.37534145650019246
50,53.08122943623861,25.243611541748045,2.1734201456308364,0.6819937665462494,24.982203890482584,0.3850625460644563
51,53.058043009440105,25.185555458068848,2.146026711344719,0.6826457579930624,25.04381505584717,0.36898555141190686
52,52.98073755391439,25.089381083170572,2.1434105101426444,0.6819498435656229,25.06599601236979,0.372406714434425
53,53.00453210957845,25.075170252482096,2.119917020201683,0.6809974748293559,25.12844728342692,0.37362828801075615
54,52.71179045104981,24.834581741333007,2.129774730841319,0.6795731845696767,25.067860776265462,0.3748635804255803
55,52.723382939656574,24.826257919311523,2.0988074421882628,0.6796093911329906,25.11870820871989,0.3683695307870706
56,52.57345432535807,24.672969317118326,2.1092233619292577,0.6792290573914845,25.112032569885255,0.3767667706310749
57,52.501268356323244,24.581128074645996,2.0828641804059345,0.6787229133447011,25.158553192138672,0.36706572089592615
58,52.455862213134765,24.50653562672933,2.0998839678764343,0.6784251480102539,25.171017448425292,0.3657081904212634
59,52.2445660756429,24.339003743489585,2.101629175364971,0.6771071475346883,25.126825988769532,0.37909944492578507
60,52.19977747599284,24.287132319132485,2.0723328249057134,0.6769990127881368,25.163313280741374,0.3662145066956679
61,52.19794729614258,24.256649373372397,2.0816704225937523,0.6766305588881175,25.18299686940511,0.3631580447554588
62,52.08016673787435,24.143888031005858,2.0811457877953847,0.6763400756518047,25.178792844136556,0.3660800229310989
63,52.0490761311849,24.068668764750164,2.0752883588870366,0.6755984876155853,25.22952046203613,0.37098249768217406
64,51.830759099324546,23.901276713053385,2.065762549161911,0.6736178724765778,25.19010199737549,0.36267955815792086
65,51.731732426961266,23.80173233795166,2.0582456754843395,0.6744527242978414,25.19730170186361,0.3581615911026796
66,51.64566968282064,23.701422576904296,2.0837302790482837,0.6733613670667012,25.187155466715495,0.35622095042963825
67,51.60880930074056,23.653443799336753,2.058790344317754,0.6732866019407908,25.223288518269857,0.35434783485531807
68,51.58219585164388,23.615007484436035,2.0497452738285067,0.673923509200414,25.243519460042318,0.3610873482127984
69,51.558272028605145,23.5633931350708,2.0607534531752267,0.6737713171641032,25.260354230244953,0.35545165348052976
70,51.462338404337565,23.469639396667482,2.0410095284382503,0.672332222143809,25.27935733540853,0.3561977547208468
71,51.414943715413415,23.43176718902588,2.0567210613091786,0.6724055341084798,25.25404984029134,0.3498017070492109
72,51.352094370524085,23.360795921325682,2.0427279786666235,0.6727934920787811,25.27577700805664,0.35189167855183284
73,51.33214485168457,23.30723854573568,2.0364144747654596,0.6722376425266265,25.316254198710123,0.3556266375482082
