epoch,G_total,G_l1,G_adv,G_fft,G_vgg,D_total
1,37.10568660736084,33.975409749348955,2.322972753882408,0.8073040858904521,0.0,0.32095606853067876
2,36.92196967315674,34.08988693491618,2.0814496400654314,0.7506331058343252,0.0,0.37985490620632967
3,36.193380762736005,33.4848761698405,1.9721165860891343,0.7363879882494608,0.0,0.38646186121801535
4,35.2351042658488,32.67808856455485,1.8316172026197115,0.7253984423478445,0.0,0.42027038215597473
5,34.23369588979085,31.778773577372235,1.733788981437683,0.721133384068807,0.0,0.4355494561990102
6,33.863016670227054,31.36257199859619,1.7815104956626893,0.7189341513315837,0.0,0.42225993621349334
7,33.73387546539307,31.223844362894695,1.792087764998277,0.7179433478514353,0.0,0.4187726714909077
8,33.18193607076009,30.70896543121338,1.7583286671439806,0.7146420087019603,0.0,0.4246465455343326
9,32.81006658426921,30.332863207499187,1.7642659707466761,0.712937374830246,0.0,0.4228089826504389
10,32.849328590393064,30.355590054829914,1.7820244236191114,0.7117140439351399,0.0,0.4224782368044058
11,32.32045995076498,29.841207916259766,1.7729613642692565,0.7062906388441722,0.0,0.4318607926269372
12,32.106464149475094,29.663986267089843,1.7407516065835953,0.7017262574036917,0.0,0.4343325011630853
13,32.078849520365395,29.667419662475584,1.7140411662856738,0.697388635635376,0.0,0.4472146091908216
14,31.622065155029297,29.240730059305825,1.6876563042203585,0.6936787683963775,0.0,0.4485909392187993
15,31.442328147888183,29.06903834025065,1.6821060082813104,0.6911838348706564,0.0,0.45472074845433236
16,31.32446398162842,28.96017183685303,1.6754771714806558,0.6888149429957072,0.0,0.45053388888637225
17,31.186005551656088,28.797220812479654,1.7008628580570222,0.6879218935966491,0.0,0.4509682108660539
18,30.844645263671875,28.47003102874756,1.688354197859764,0.6862600568930308,0.0,0.44279512901604173
19,30.80892709604899,28.414128171284993,1.710399641831716,0.684399227698644,0.0,0.44638523597518603
20,30.661349787394204,28.25857490539551,1.7177225394248963,0.685052308956782,0.0,0.4424012175599734
21,30.473013140360514,28.065284706115722,1.7262114560206732,0.6815169711907705,0.0,0.44487643348177275
22,30.49274720509847,28.09922190093994,1.7105678694645563,0.6829574535687765,0.0,0.44320029721657433
23,30.387377978007,27.97442301940918,1.7315996615588665,0.6813553260962169,0.0,0.4388910084267457
24,30.12123354848226,27.696934603373208,1.745131640871366,0.6791672726472219,0.0,0.4373344752639532
25,30.35339676920573,27.86840278371175,1.8041986130873362,0.6807954075336456,0.0,0.42612384985884033
26,29.91925416310628,27.47612271118164,1.765784449358781,0.6773469926516215,0.0,0.43537350798646607
27,29.9230238571167,27.44940379587809,1.7966236488819123,0.6769964085419973,0.0,0.4365991425514221
28,29.860666247049966,27.398461616516112,1.787043873290221,0.6751607738335927,0.0,0.4305968467394511
